1,2,3,4,5,6,7
5024345,N,,2004/2/19 00:00,,,A
5026312,N,,2004/2/19 00:00,,,A
91129152,N,,2004/3/10 00:00,,,B
91129132,N,,2004/3/10 00:00,,,B
5022369,D,20,2004/4/1 00:00,,,A
5022369,N,,2004/4/7 00:00,,,A
10046062,C,C,2004/12/1 00:00,2種原因以上,,B
91051362,N,,2004/2/19 00:00,,,A
91129152,D,20,2004/2/28 00:00,,,B
91051361,C,C,2005/1/8 00:00,其他原因,,A
5023252,C,C,2004/12/20 00:00,其他原因,,A
5024340,C,32,2004/12/20 00:00,,,A
5026312,C,32,2004/12/20 00:00,,,A
86184772,C,C,2005/1/3 00:00,淘汰,,C
87183294,C,C,2005/1/3 00:00,淘汰,,C
88051715,C,C,2004/12/15 00:00,蹄的問題,,A
90182940,C,C,2004/10/30 00:00,淘汰,,C
5024349,C,C,2005/12/3 00:00,其他原因,,A
10046092,C,C,2004/12/25 00:00,2種原因以上,,B
10046153,C,C,2004/12/25 00:00,2種原因以上,,B
10046219,C,C,2004/12/25 00:00,2種原因以上,,B
93053222,D,20,2005/12/24 00:00,,,A
90182968,D,30,2005/1/10 00:00,,,C
90182968,N,,2005/2/14 00:00,,,C
10046077,C,C,2005/5/1 00:00,2種原因以上,,B
10046056,C,C,2005/1/10 00:00,2種原因以上,,B
85182854,D,30,2005/2/14 00:00,,,C
5024336,C,C,2005/2/20 00:00,淘汰,,A
10046164,C,C,2002/12/10 00:00,2種原因以上,,B
10046101,C,C,2003/7/1 00:00,2種原因以上,,B
10050276,C,C,2005/5/5 00:00,2種原因以上,,B
10046195,C,C,2005/5/1 00:00,2種原因以上,,B
91122446,C,C,2005/5/1 00:00,2種原因以上,,B
10046432,C,C,2006/8/13 00:00,2種原因以上,,B
5023456,C,C,2006/8/20 00:00,其他原因,,A
90122315,C,C,2005/5/15 00:00,其他原因,,B
10046272,C,C,2006/8/13 00:00,2種原因以上,,B
90182914,N,,2006/8/15 00:00,,,C
94183457,N,,2006/8/15 00:00,,,C
85182838,D,30,2005/2/14 00:00,,,C
10046103,C,C,2005/2/20 00:00,2種原因以上,,B
85182829,C,C,2005/2/25 00:00,淘汰,,C
89181746,C,C,2005/2/25 00:00,淘汰,,C
93051408,C,C,2006/8/20 00:00,其他原因,,A
10046120,C,C,2003/7/1 00:00,2種原因以上,,B
91051339,C,30,2005/5/28 00:00,,,A
10046269,D,30,2005/6/1 00:00,,,B
10046426,D,30,2005/6/1 00:00,,,B
91122406,C,C,2007/10/20 00:00,2種原因以上,,B
89181743,N,,2006/9/15 00:00,,,C
92122318,N,,2006/9/23 00:00,,,B
10046105,C,C,2005/10/1 00:00,2種原因以上,,B
90122400,C,C,2005/10/1 00:00,2種原因以上,,B
5026313,C,C,2003/5/30 00:00,其他原因,,A
86051921,C,32,2003/6/26 00:00,,,A
89181746,N,,2004/3/10 00:00,,,C
91129138,N,,2004/3/10 00:00,,,B
89181751,N,,2006/8/15 00:00,,,C
5022853,C,30,2004/4/9 00:00,,,A
90182958,D,30,2004/4/9 00:00,,,C
89181711,C,C,2004/4/15 00:00,淘汰,,C
91122431,C,C,2003/11/20 00:00,2種原因以上,,B
5022911,C,C,2004/4/9 00:00,蹄的問題,,A
94183452,D,30,2006/9/15 00:00,,,C
94183457,N,,2006/9/15 00:00,,,C
10046097,C,C,2003/8/1 00:00,2種原因以上,,B
91051362,C,C,2003/7/30 00:00,其他原因,,A
5024349,C,C,2006/9/20 00:00,其他原因,,A
90122377,C,C,2006/10/15 00:00,2種原因以上,,B
91129124,C,C,2006/11/1 00:00,2種原因以上,,B
92122320,C,C,2006/11/1 00:00,2種原因以上,,B
80122295,C,C,2006/11/1 00:00,2種原因以上,,B
91122438,C,C,2006/11/1 00:00,2種原因以上,,B
91129112,C,C,2006/11/1 00:00,2種原因以上,,B
92122349,C,C,2006/11/1 00:00,2種原因以上,,B
93051620,C,C,2006/9/30 00:00,其他原因,,A
91051334,C,32,2004/4/24 00:00,,,A
10046235,C,C,2006/11/1 00:00,2種原因以上,,B
90122314,C,C,2006/11/1 00:00,2種原因以上,,B
88122157,C,C,2006/11/1 00:00,2種原因以上,,B
92122331,C,C,2006/11/1 00:00,2種原因以上,,B
93126188,C,C,2006/11/1 00:00,2種原因以上,,B
93126194,C,C,2006/11/1 00:00,2種原因以上,,B
93184968,C,C,2006/11/3 00:00,淘汰,,C
92122329,C,C,2006/10/20 00:00,2種原因以上,,B
87051618,C,32,2003/12/10 00:00,,,A
91051394,D,20,2003/12/11 00:00,,,A
91129184,D,20,2003/12/21 00:00,,,B
5024341,C,C,2003/12/22 00:00,代謝疾病,,A
91129188,D,20,2003/12/25 00:00,,,B
91122415,C,C,2006/11/1 00:00,2種原因以上,,B
91129141,C,C,2006/11/1 00:00,2種原因以上,,B
92122334,C,C,2006/11/1 00:00,2種原因以上,,B
93126208,C,C,2006/11/1 00:00,2種原因以上,,B
92051446,C,C,2006/11/9 00:00,其他原因,,A
93053222,N,,2006/10/22 00:00,,,A
93184969,C,C,2005/6/2 00:00,淘汰,,C
93184921,C,C,2006/10/1 00:00,其他原因,,C
94183452,N,,2006/10/15 00:00,,,C
91122409,C,C,2006/11/1 00:00,2種原因以上,,B
91129135,C,C,2006/11/1 00:00,2種原因以上,,B
93127608,C,C,2006/11/1 00:00,2種原因以上,,B
93126193,C,C,2006/11/1 00:00,2種原因以上,,B
90182920,C,C,2006/11/5 00:00,淘汰,,C
10046114,D,30,2005/6/1 00:00,,,B
10046145,D,30,2005/6/1 00:00,,,B
10046145,N,,2005/6/20 00:00,,,B
90182924,C,C,2005/6/20 00:00,淘汰,,C
91129132,D,20,2004/2/28 00:00,,,B
86184773,N,,2006/6/15 00:00,,,C
86184773,D,30,2006/7/1 00:00,,,C
91129189,C,C,2007/3/18 00:00,2種原因以上,,B
92122332,C,C,2007/3/18 00:00,2種原因以上,,B
90122315,N,,2005/6/18 00:00,,,B
89181754,C,C,2007/3/5 00:00,淘汰,,C
90182996,C,C,2006/11/5 00:00,淘汰,,C
5022369,C,C,2006/11/9 00:00,其他原因,,A
11361,C,C,2006/12/1 00:00,其他原因,,A
89181709,D,30,2005/7/15 00:00,,,C
93053247,D,20,2007/2/24 00:00,,,A
92122313,C,C,2007/3/2 00:00,2種原因以上,,B
93053247,N,,2007/3/5 00:00,,,A
90122356,C,C,2007/4/13 00:00,2種原因以上,,B
94126963,D,20,2007/4/30 00:00,,,B
10046123,C,C,2006/11/1 00:00,2種原因以上,,B
10046215,C,C,2006/11/1 00:00,2種原因以上,,B
10046240,C,C,2006/11/1 00:00,2種原因以上,,B
10061531,C,C,2006/11/1 00:00,2種原因以上,,B
91051369,C,C,2006/11/9 00:00,其他原因,,A
92051451,C,C,2007/4/25 00:00,其他原因,,A
91129114,C,C,2006/12/1 00:00,2種原因以上,,B
10061459,C,C,2007/3/15 00:00,2種原因以上,,B
93126187,C,C,2007/3/15 00:00,2種原因以上,,B
91122439,C,C,2005/6/18 00:00,2種原因以上,,B
92122347,C,C,2006/12/1 00:00,2種原因以上,,B
93053823,N,,2007/3/5 00:00,,,A
10050274,C,C,2007/3/10 00:00,2種原因以上,,B
10050274,N,,2007/3/23 00:00,,,B
91051358,C,C,2006/12/5 00:00,其他原因,,A
92122338,C,C,2006/12/10 00:00,2種原因以上,,B
90182943,D,30,2006/12/15 00:00,,,C
91129123,C,C,2007/3/11 00:00,2種原因以上,,B
92051443,C,C,2005/7/3 00:00,其他原因,,A
91129120,C,C,2007/4/13 00:00,2種原因以上,,B
92051443,N,,2005/7/25 00:00,,,A
91129169,C,C,2006/12/1 00:00,2種原因以上,,B
87051429,N,,2005/4/8 00:00,,,A
5024334,C,30,2005/4/18 00:00,,,A
11938,C,C,2004/2/1 00:00,其他原因,,A
90182942,D,D,2006/12/12 00:00,其他疾病,,C
91122444,C,C,2005/2/19 00:00,2種原因以上,,B
89181713,D,30,2007/3/23 00:00,,,C
91129184,N,,2004/2/7 00:00,,,B
91129188,N,,2004/2/7 00:00,,,B
86184773,D,30,2006/7/15 00:00,,,C
91051329,C,30,2008/7/11 00:00,,,A
80122180,C,C,2008/7/1 00:00,2種原因以上,,B
10046232,C,C,2005/3/1 00:00,2種原因以上,,B
91051325,C,C,2005/3/6 00:00,淘汰,,A
92051447,C,C,2007/10/18 00:00,其他原因,,A
94126959,C,C,2007/10/20 00:00,2種原因以上,,B
51365,D,20,2007/10/23 00:00,,,A
89181713,N,,2007/10/25 00:00,,,C
5023053,N,,2007/1/10 00:00,,,A
93051387,D,20,2005/2/26 00:00,,,A
90122318,C,C,2005/3/1 00:00,2種原因以上,,B
86184773,N,,2006/8/15 00:00,,,C
5026316,D,20,2004/3/1 00:00,,,A
11938,C,C,2004/3/9 00:00,其他原因,,A
89181759,C,C,2008/7/8 00:00,其他原因,,C
92051618,C,C,2008/7/31 00:00,其他原因,,A
92051443,C,C,2008/7/11 00:00,其他原因,,A
93126196,C,C,2006/12/10 00:00,2種原因以上,,B
91129116,C,C,2008/8/10 00:00,2種原因以上,,B
90182958,N,,2004/5/10 00:00,,,C
94126780,C,C,2008/8/11 00:00,2種原因以上,,B
94183488,C,C,2008/7/8 00:00,其他原因,,C
94051734,D,20,2008/7/31 00:00,,,A
94051734,N,,2008/8/6 00:00,,,A
5026314,C,C,2007/11/27 00:00,其他原因,,A
94051722,D,20,2008/7/31 00:00,,,A
5023113,D,20,2004/5/25 00:00,,,A
86184777,C,C,2004/6/3 00:00,其他原因,,C
95181683,C,C,2008/8/10 00:00,其他原因,,C
94126963,C,C,2007/10/20 00:00,2種原因以上,,B
93051379,D,20,2007/10/23 00:00,,,A
94051722,N,,2008/8/6 00:00,,,A
93127607,C,C,2008/8/12 00:00,2種原因以上,,B
91051348,C,C,2008/9/2 00:00,其他原因,,A
5023052,C,30,2004/4/9 00:00,,,A
91129187,C,C,2004/6/1 00:00,2種原因以上,,B
5023247,D,20,2004/6/9 00:00,,,A
5023111,C,C,2004/4/29 00:00,蹄的問題,,A
10061461,C,C,2008/8/10 00:00,2種原因以上,,B
91129173,C,C,2008/8/10 00:00,2種原因以上,,B
93126222,C,C,2008/8/10 00:00,2種原因以上,,B
92122322,C,C,2008/8/13 00:00,2種原因以上,,B
5024344,C,C,2008/8/16 00:00,其他原因,,A
90122402,C,C,2008/9/18 00:00,2種原因以上,,B
5026316,N,,2004/3/30 00:00,,2013/8/29 00:00,A
91051344,C,C,2004/4/7 00:00,淘汰,,A
5026313,C,C,2004/4/9 00:00,其他原因,,A
92122336,C,C,2007/5/1 00:00,2種原因以上,,B
92122337,C,C,2007/5/1 00:00,2種原因以上,,B
93053851,C,C,2007/11/20 00:00,其他原因,,A
5026313,N,,2004/2/19 00:00,,,A
5026316,N,,2004/2/19 00:00,,,A
91051349,D,20,2007/2/24 00:00,,,A
91051349,N,,2007/3/5 00:00,,,A
94183464,C,C,2007/5/28 00:00,淘汰,,C
91122411,C,C,2007/11/15 00:00,2種原因以上,,B
94123926,C,C,2008/8/15 00:00,2種原因以上,,B
93127611,C,C,2008/8/20 00:00,2種原因以上,,B
87051429,C,32,2004/12/20 00:00,,,A
91051360,C,32,2004/12/20 00:00,,,A
93053242,C,C,2007/11/2 00:00,其他原因,,A
103513,C,C,2007/11/20 00:00,其他原因,,A
91129159,C,C,2004/6/1 00:00,2種原因以上,,B
51365,N,,2007/11/5 00:00,,,A
90182923,D,30,2004/5/10 00:00,,,C
94126963,N,,2007/5/23 00:00,,,B
94183466,C,C,2007/5/28 00:00,淘汰,,C
93126216,C,C,2008/8/15 00:00,2種原因以上,,B
93127613,C,C,2008/8/18 00:00,2種原因以上,,B
93051392,C,C,2007/5/23 00:00,其他原因,,A
93053206,D,20,2007/5/19 00:00,,,A
93053224,D,20,2007/5/22 00:00,,,A
5023049,D,20,2007/6/5 00:00,,,A
5023049,N,,2007/6/11 00:00,,,A
93053206,N,,2007/6/11 00:00,,,A
93053224,N,,2007/6/11 00:00,,,A
5022859,C,30,2007/6/13 00:00,,,A
94123939,C,C,2008/8/20 00:00,2種原因以上,,B
95181688,C,C,2008/8/20 00:00,其他原因,,C
90182943,C,C,2008/8/28 00:00,其他原因,,C
95181715,C,C,2008/9/18 00:00,其他原因,,C
93126197,C,C,2008/10/1 00:00,2種原因以上,,B
91051348,N,,2008/10/8 00:00,,,A
91051355,C,C,2003/7/23 00:00,其他原因,,A
10048930,C,C,2007/6/12 00:00,2種原因以上,,B
93051377,C,C,2007/5/23 00:00,其他原因,,A
5024345,C,C,2007/6/5 00:00,其他原因,,A
94126933,C,C,2007/10/15 00:00,2種原因以上,,B
92051444,C,C,2007/10/27 00:00,其他原因,,A
90182942,C,C,2007/1/2 00:00,淘汰,,C
95121851,C,C,2008/10/12 00:00,2種原因以上,,B
10050240,C,C,2008/10/20 00:00,2種原因以上,,B
94126965,D,20,2007/7/10 00:00,,,B
10046037,D,30,2005/6/1 00:00,,,B
51365,C,C,2008/8/31 00:00,其他原因,,A
5023045,C,C,2008/9/7 00:00,其他原因,,A
89181771,C,C,2008/9/18 00:00,其他原因,,C
91129152,C,C,2008/9/18 00:00,2種原因以上,,B
94126938,C,C,2008/9/18 00:00,2種原因以上,,B
93127603,C,C,2008/10/1 00:00,2種原因以上,,B
94126962,C,C,2009/4/10 00:00,2種原因以上,,B
93126205,C,C,2009/4/20 00:00,2種原因以上,,B
91051366,D,20,2007/1/5 00:00,,,A
91051366,N,,2007/1/10 00:00,,,A
90182943,N,,2007/1/15 00:00,,,C
10061531,N,,2007/1/24 00:00,,,B
5026315,C,C,2007/1/27 00:00,其他原因,,A
10046084,C,C,2007/6/10 00:00,2種原因以上,,B
91051359,C,C,2007/1/27 00:00,其他原因,,A
5024352,C,C,2009/5/20 00:00,其他原因,,A
91051361,C,C,2009/5/20 00:00,其他原因,,A
93177618,C,C,2008/10/1 00:00,2種原因以上,,B
10050231,C,C,2008/10/10 00:00,2種原因以上,,B
91051335,C,C,2008/1/28 00:00,蹄的問題,,A
98051966,C,C,2009/4/6 00:00,死亡,,A
94126773,C,C,2009/4/15 00:00,2種原因以上,,B
94123949,C,C,2009/4/20 00:00,2種原因以上,,B
91122442,C,C,2009/4/21 00:00,2種原因以上,,B
87183296,C,C,2008/1/8 00:00,其他原因,,C
92122328,C,C,2008/10/15 00:00,2種原因以上,,B
90182958,C,C,2008/10/30 00:00,其他原因,,C
93053847,C,C,2008/1/9 00:00,其他原因,,A
5023053,C,C,2008/1/10 00:00,蹄的問題,,A
93051387,C,32,2008/1/10 00:00,,,A
94126965,N,,2007/7/25 00:00,,,B
90122315,D,20,2007/7/1 00:00,,,B
93051398,C,C,2007/7/18 00:00,其他原因,,A
90122315,N,,2007/7/25 00:00,,,B
93053218,C,C,2007/8/18 00:00,其他原因,,A
91051367,C,C,2007/1/27 00:00,其他原因,,A
93126225,C,C,2009/4/11 00:00,2種原因以上,,B
95121816,C,C,2009/4/20 00:00,2種原因以上,,B
93051403,C,C,2009/5/8 00:00,其他原因,,A
91129138,C,C,2008/1/10 00:00,2種原因以上,,B
94126965,C,C,2008/11/8 00:00,2種原因以上,,B
94126772,C,C,2008/11/10 00:00,2種原因以上,,B
97051421,C,C,2008/11/19 00:00,死亡,,A
91122403,C,C,2008/2/10 00:00,2種原因以上,,B
91122426,C,C,2004/6/1 00:00,2種原因以上,,B
5022850,D,20,2004/5/9 00:00,,,A
93053834,C,C,2009/4/20 00:00,其他原因,,A
93053827,C,C,2009/5/8 00:00,其他原因,,A
92122317,C,C,2009/5/11 00:00,2種原因以上,,B
92122318,C,C,2009/5/15 00:00,2種原因以上,,B
93051378,C,C,2009/5/22 00:00,其他原因,,A
87183292,D,30,2004/6/10 00:00,,,C
93127609,C,C,2008/11/10 00:00,2種原因以上,,B
90182923,N,,2004/6/10 00:00,,,C
5024333,C,C,2004/7/1 00:00,其他原因,,A
10046142,C,C,2004/7/5 00:00,2種原因以上,,B
10046165,C,C,2004/8/1 00:00,2種原因以上,,B
10061460,C,C,2004/8/1 00:00,2種原因以上,,B
90122334,C,C,2004/8/1 00:00,2種原因以上,,B
10046017,C,C,2004/8/1 00:00,2種原因以上,,B
10046083,C,C,2004/8/1 00:00,2種原因以上,,B
10046254,C,C,2004/8/1 00:00,2種原因以上,,B
10036090,C,C,2004/8/10 00:00,2種原因以上,,B
10046175,C,C,2004/7/5 00:00,2種原因以上,,B
87183292,N,,2004/7/10 00:00,,,C
91051325,N,,2005/6/26 00:00,,,A
87183279,D,30,2004/7/10 00:00,,,C
10050234,C,C,2004/8/1 00:00,2種原因以上,,B
5023453,D,20,2004/7/30 00:00,,,A
5023453,N,,2004/8/9 00:00,,,A
5023453,C,32,2005/7/2 00:00,,,A
91129164,C,C,2004/8/1 00:00,2種原因以上,,B
92051450,C,C,2004/8/6 00:00,其他原因,,A
93053230,C,C,2005/7/1 00:00,其他原因,,A
5024343,C,30,2005/7/5 00:00,,,A
91051336,C,C,2004/7/10 00:00,其他原因,,A
5022387,C,C,2004/7/13 00:00,其他原因,,A
10046262,C,C,2005/8/1 00:00,其他原因,,B
10046269,C,C,2005/8/1 00:00,其他原因,,B
51366,C,C,2008/7/31 00:00,其他原因,,A
10046203,C,C,2006/10/18 00:00,2種原因以上,,B
86184773,C,C,2006/10/28 00:00,淘汰,,C
10046228,C,C,2006/11/1 00:00,2種原因以上,,B
10046257,C,C,2006/11/1 00:00,2種原因以上,,B
91129192,C,C,2006/11/1 00:00,2種原因以上,,B
5022340,C,C,2006/11/9 00:00,其他原因,,A
93127591,C,C,2006/11/10 00:00,2種原因以上,,B
91129118,C,C,2006/12/1 00:00,2種原因以上,,B
96185481,C,C,2009/6/8 00:00,其他原因,,C
10050249,C,C,2009/6/15 00:00,2種原因以上,,B
91051332,N,,2007/8/16 00:00,,,A
94126957,C,C,2007/8/25 00:00,2種原因以上,,B
93184920,C,C,2007/8/28 00:00,淘汰,,C
93053832,C,C,2009/4/12 00:00,其他原因,,A
92184016,C,C,2009/5/4 00:00,其他原因,,C
94126779,C,C,2009/7/1 00:00,2種原因以上,,B
95121822,C,C,2009/7/1 00:00,2種原因以上,,B
93126180,C,C,2009/7/15 00:00,2種原因以上,,B
90182923,D,30,2007/8/25 00:00,,,C
94123926,N,,2009/5/26 00:00,,,B
94183482,C,C,2007/9/5 00:00,淘汰,,C
90122394,C,C,2007/9/10 00:00,2種原因以上,,B
94123917,C,C,2009/7/11 00:00,2種原因以上,,B
86184783,D,30,2007/3/23 00:00,,,C
90182915,D,30,2007/3/23 00:00,,,C
91051350,C,C,2007/8/25 00:00,其他原因,,A
92122398,C,C,2008/2/10 00:00,2種原因以上,,B
93053246,C,C,2008/2/14 00:00,蹄的問題,,A
91051356,N,,2008/2/1 00:00,,,A
92122319,C,C,2008/2/10 00:00,2種原因以上,,B
90122337,C,C,2007/10/1 00:00,2種原因以上,,B
92122326,C,C,2007/9/1 00:00,2種原因以上,,B
93127604,C,C,2007/9/1 00:00,2種原因以上,,B
93051375,C,C,2008/3/11 00:00,其他原因,,A
10050241,C,C,2007/9/1 00:00,2種原因以上,,B
93051382,C,C,2007/9/7 00:00,其他原因,,A
93053236,C,C,2007/9/7 00:00,其他原因,,A
931518,C,C,2008/3/16 00:00,其他原因,,A
93051396,C,C,2007/9/7 00:00,其他原因,,A
90182923,N,,2007/9/25 00:00,,,C
93051379,N,,2008/3/6 00:00,,,A
93053238,C,C,2008/3/11 00:00,其他原因,,A
93053237,C,C,2007/5/11 00:00,其他原因,,A
91051341,C,C,2006/12/6 00:00,其他原因,,A
5023256,C,32,2008/2/26 00:00,,,A
97051415,C,C,2008/3/17 00:00,死亡,,A
93053226,C,C,2009/4/13 00:00,其他原因,,A
931518,C,C,2008/4/3 00:00,其他原因,,A
93053223,C,C,2008/4/3 00:00,其他原因,,A
93126200,C,C,2008/4/15 00:00,2種原因以上,,B
93126183,C,C,2008/4/20 00:00,2種原因以上,,B
93184933,C,C,2007/9/28 00:00,淘汰,,C
10050225,C,C,2004/8/1 00:00,2種原因以上,,B
90122380,C,C,2007/10/10 00:00,2種原因以上,,B
93126211,C,C,2007/10/10 00:00,2種原因以上,,B
95051792,C,32,2010/2/11 00:00,,,A
93051411,C,C,2008/3/16 00:00,其他原因,,A
5023044,C,C,2008/4/6 00:00,其他原因,,A
89181698,C,C,2008/4/10 00:00,其他原因,,C
10061533,C,C,2008/4/20 00:00,2種原因以上,,B
10046061,C,C,2004/8/1 00:00,2種原因以上,,B
10046128,C,C,2004/8/1 00:00,2種原因以上,,B
10046108,C,C,2004/8/1 00:00,2種原因以上,,B
10046137,C,C,2004/8/1 00:00,2種原因以上,,B
10046169,C,C,2004/8/1 00:00,2種原因以上,,B
93051379,C,C,2010/1/27 00:00,其他原因,,A
96125886,C,C,2010/2/1 00:00,2種原因以上,,B
96125886,C,C,2010/2/24 00:00,2種原因以上,,B
10046217,C,C,2004/8/10 00:00,2種原因以上,,B
95051774,C,C,2010/1/28 00:00,蹄的問題,,A
93053224,D,20,2010/2/17 00:00,,,A
93053224,N,,2010/2/27 00:00,,,A
91129157,C,C,2008/8/10 00:00,2種原因以上,,B
94126940,C,C,2008/8/20 00:00,2種原因以上,,B
90182939,C,C,2008/9/5 00:00,其他原因,,C
87183296,D,30,2005/8/10 00:00,,,C
95181687,C,C,2008/9/5 00:00,其他原因,,C
93053205,D,20,2008/9/10 00:00,,,A
93053243,C,C,2008/9/15 00:00,其他原因,,A
91129146,C,C,2008/9/18 00:00,2種原因以上,,B
5022850,N,,2004/6/9 00:00,,,A
93126195,D,20,2010/10/15 00:00,,2010/11/24 00:00,B
5023043,C,C,2005/8/20 00:00,其他原因,,A
91051456,C,C,2010/3/3 00:00,其他原因,,A
90182970,D,30,2005/8/10 00:00,,,C
90182970,N,,2005/9/10 00:00,,,C
86184783,D,30,2004/6/10 00:00,,,C
90182975,C,C,2005/8/25 00:00,其他原因,,C
92051441,C,C,2005/9/8 00:00,其他原因,,A
91051338,C,C,2005/11/20 00:00,淘汰,,A
93053243,D,20,2007/6/5 00:00,,,A
93053243,N,,2007/6/11 00:00,,,A
87051429,C,C,2007/7/6 00:00,其他原因,,A
93184938,C,02,2010/10/15 00:00,,2010/10/27 00:00,C
90182958,N,,2008/11/25 00:00,,,C
92184028,C,C,2008/11/30 00:00,淘汰,,C
93053222,D,20,2008/12/2 00:00,,,A
93053222,N,,2008/12/4 00:00,,,A
10050242,C,C,2008/12/10 00:00,2種原因以上,,B
94051723,D,20,2008/12/10 00:00,,,A
10050244,N,,2005/12/29 00:00,,,B
94051720,D,20,2010/10/14 00:00,,2010/10/29 00:00,A
95051797,D,20,2010/10/15 00:00,,2010/10/29 00:00,A
94123937,C,C,2010/10/10 00:00,2種原因以上,2010/10/28 00:00,B
92184022,C,C,2005/8/25 00:00,其他原因,,C
91051442,C,C,2005/9/8 00:00,其他原因,,A
95181691,C,11,2010/10/15 00:00,,2010/10/27 00:00,C
96051847,D,20,2010/11/3 00:00,,2010/11/26 00:00,A
96051847,D,30,2010/11/3 00:00,,2010/11/26 00:00,A
92122326,N,,2008/12/24 00:00,,,B
92051445,C,32,2008/12/28 00:00,,,A
85182838,D,30,2006/1/10 00:00,,,C
95051790,D,20,2010/10/24 00:00,,2010/10/29 00:00,A
5023247,C,32,2006/1/10 00:00,,,A
93053227,C,C,2006/1/20 00:00,淘汰,,A
96051822,C,30,2010/11/2 00:00,,2010/11/26 00:00,A
91129167,C,C,2006/1/10 00:00,2種原因以上,,B
90182962,C,C,2009/1/13 00:00,其他原因,,C
97051473,C,31,2010/11/17 00:00,,2010/11/26 00:00,A
95181688,N,,2008/12/25 00:00,,,C
95181688,C,C,2009/1/13 00:00,其他原因,,C
5023459,C,C,2008/10/9 00:00,其他原因,,A
91129125,C,C,2008/10/15 00:00,2種原因以上,,B
51369,C,32,2008/12/18 00:00,,,A
10046173,C,C,2008/3/20 00:00,2種原因以上,,B
93053829,2,9H,2009/1/20 00:00,,,A
93051721,C,30,2009/2/13 00:00,,,A
93126212,C,C,2008/4/25 00:00,2種原因以上,,B
97051419,C,C,2008/4/1 00:00,死亡,,A
87051627,C,C,2008/4/28 00:00,其他原因,,A
5023060,C,C,2006/1/10 00:00,其他原因,,A
91129168,C,C,2006/1/10 00:00,2種原因以上,,B
5024337,C,C,2008/5/10 00:00,其他原因,,A
94126781,C,C,2008/5/15 00:00,2種原因以上,,B
93053823,C,C,2008/12/5 00:00,蹄的問題,,A
95051782,C,00,2008/12/25 00:00,,,A
96051818,C,00,2008/12/25 00:00,,,A
96051823,C,00,2008/12/25 00:00,,,A
91051548,C,C,2009/1/10 00:00,蹄的問題,,A
93127587,C,C,2008/5/15 00:00,2種原因以上,,B
94183463,C,C,2008/5/28 00:00,其他原因,,C
93053248,C,C,2008/6/15 00:00,2種原因以上,,A
93051380,C,C,2008/5/31 00:00,其他原因,,A
93053824,C,C,2008/6/23 00:00,2種原因以上,,A
94126968,C,C,2009/4/15 00:00,2種原因以上,,B
91051346,C,C,2009/4/20 00:00,其他原因,,A
93126210,C,C,2008/4/25 00:00,2種原因以上,,B
93053232,C,C,2008/5/12 00:00,其他原因,,A
93053838,C,C,2008/5/23 00:00,其他原因,,A
92184013,C,C,2010/2/10 00:00,淘汰,,C
91051313,C,C,2010/2/11 00:00,蹄的問題,,A
95051794,C,32,2010/2/11 00:00,,,A
97124119,C,31,2011/11/20 00:00,,2011/11/25 00:00,B
95051800,D,20,2010/2/7 00:00,,,A
95051788,C,32,2010/2/11 00:00,,,A
95051800,N,,2010/2/27 00:00,,,A
94053825,C,C,2010/3/3 00:00,其他原因,,A
92122322,N,,2009/1/18 00:00,,,B
93126208,N,,2008/6/27 00:00,,,B
95121828,C,C,2009/3/10 00:00,2種原因以上,,B
5023049,C,C,2008/5/12 00:00,其他原因,,A
95181695,C,C,2009/1/13 00:00,其他原因,,C
93053203,C,C,2009/1/15 00:00,蹄的問題,,A
94183501,C,C,2009/2/13 00:00,淘汰,,C
5022987,C,C,2008/5/6 00:00,其他原因,,A
93051407,C,C,2008/5/20 00:00,其他原因,,A
93051384,D,20,2010/2/21 00:00,,,A
93051384,N,,2010/3/25 00:00,,,A
96051839,C,C,2009/3/20 00:00,死亡,,A
93053216,C,C,2010/3/7 00:00,其他原因,,A
95121822,C,C,2010/4/12 00:00,2種原因以上,,B
98122537,D,D,2010/4/13 00:00,10876轉售10826,2011/4/29 00:00,B
98122586,D,00,2010/4/13 00:00,10876售10826,,B
93053225,C,C,2010/4/18 00:00,死亡,,A
96126894,D,20,2009/3/10 00:00,,,B
90122315,C,C,2009/4/1 00:00,2種原因以上,,B
94051723,N,,2009/2/5 00:00,,,A
5022857,C,C,2009/2/13 00:00,其他原因,,A
94126947,C,C,2009/3/10 00:00,2種原因以上,,B
95121845,C,C,2009/3/15 00:00,2種原因以上,,B
93053829,N,,2009/2/5 00:00,,,A
91051354,C,C,2009/2/13 00:00,蹄的問題,,A
5024346,C,C,2009/3/26 00:00,其他原因,,A
95181726,C,C,2009/3/28 00:00,其他原因,,C
90122405,C,C,2010/4/10 00:00,2種原因以上,,B
95051786,C,C,2009/3/26 00:00,其他原因,,A
94126951,C,C,2008/11/10 00:00,2種原因以上,,B
94123920,C,C,2008/11/15 00:00,2種原因以上,,B
96126894,N,,2009/3/26 00:00,,,B
94183458,C,C,2008/12/13 00:00,淘汰,,C
95181701,C,C,2008/12/13 00:00,淘汰,,C
91051315,C,C,2008/6/28 00:00,2種原因以上,,A
86184773,D,30,2004/7/10 00:00,,,C
86184783,N,,2004/7/10 00:00,,,C
91051394,N,,2004/7/12 00:00,,,A
10046104,C,C,2004/8/1 00:00,2種原因以上,,B
10046105,C,C,2004/8/1 00:00,2種原因以上,,B
10046125,C,C,2004/8/1 00:00,2種原因以上,,B
