1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
37644,2019,7,A,2052067,,,2013/7/16 00:00,2,580,,2017/11/28 00:00,2019/7/1 00:00,72,2019/7/2 00:00,2019/8/6 00:00,501HO12658,8,2016/11/18 00:00,2018/1/7 00:00,614HO07276
37645,2019,7,A,2052070,,,2013/7/28 00:00,4,105,,2019/3/18 00:00,2019/7/1 00:00,72,2019/7/2 00:00,2019/6/16 00:00,551HO00681,1,2018/1/27 00:00,2019/6/16 00:00,551HO00681
37646,2019,7,A,2052066,,,2013/7/15 00:00,4,44,,2019/5/18 00:00,2019/7/1 00:00,72,2019/7/2 00:00,2019/10/31 00:00,501HO00687,0,2018/5/11 00:00,2019/8/5 00:00,551HO11314
37647,2019,7,A,2052065,,,2013/7/1 00:00,4,82,,2019/4/10 00:00,2019/7/1 00:00,72,2019/7/2 00:00,2019/10/15 00:00,501HO12434,0,2017/5/20 00:00,2019/8/6 00:00,501HO12434
37648,2019,7,A,2052071,,,2013/8/2 00:00,4,254,,2018/10/20 00:00,2019/7/1 00:00,71,2019/7/2 00:00,2019/3/15 00:00,007HO12901,1,2017/9/2 00:00,2019/3/15 00:00,007HO12901
37649,2019,7,A,2052073,,,2013/8/11 00:00,3,137,,2019/2/14 00:00,2019/7/1 00:00,71,2019/7/2 00:00,2019/4/10 00:00,551HO00687,1,2018/1/23 00:00,2019/4/10 00:00,551HO00687
37650,2019,7,A,2052074,,,2013/8/18 00:00,4,165,,2019/1/17 00:00,2019/7/1 00:00,71,2019/7/2 00:00,2019/4/20 00:00,551HO00687,1,2018/2/22 00:00,2019/4/20 00:00,551HO00687
37651,2019,7,B,2122352,029HO11993,111285,2013/1/19 00:00,4,58,,2019/5/21 00:00,2019/7/18 00:00,78,2019/7/19 00:00,,,0,2017/9/2 00:00,,
37652,2019,7,B,2122353,29H10124,99116339,2013/1/19 00:00,5,172,,2019/1/27 00:00,2019/7/18 00:00,78,2019/7/22 00:00,2019/8/15 00:00,203HO03005,2,2017/11/26 00:00,2019/4/30 00:00,523HO01513
37653,2019,7,B,2122356,029HO11993,98111282,2013/1/15 00:00,5,114,,2019/3/26 00:00,2019/7/18 00:00,78,2019/7/19 00:00,2019/5/27 00:00,029HO17944,1,2018/2/18 00:00,2019/5/27 00:00,029HO17944
37654,2019,7,B,2122370,1H8784,98111316,2013/2/16 00:00,4,376,,2018/7/7 00:00,2019/7/18 00:00,77,2019/7/19 00:00,2018/12/18 00:00,029HO17944,2,2017/5/24 00:00,2018/9/7 00:00,203HO01513
37655,2019,7,B,2122397,007HO09321,99116276,2013/4/28 00:00,4,251,,2018/11/9 00:00,2019/7/18 00:00,75,2019/7/22 00:00,2019/1/4 00:00,001HO12927,1,2017/11/28 00:00,2019/1/4 00:00,001HO12927
37656,2019,7,B,2122406,7H8361,98111315,2013/7/8 00:00,4,271,,2018/10/20 00:00,2019/7/18 00:00,72,2019/7/22 00:00,2019/9/29 00:00,203HO03005,3,2017/8/25 00:00,2019/1/31 00:00,203HO01513
37657,2019,7,B,2122411,007HO10550,98111344,2013/7/22 00:00,4,263,,2018/10/28 00:00,2019/7/18 00:00,72,2019/7/22 00:00,2019/7/15 00:00,203HO03005,5,2017/6/28 00:00,2019/1/4 00:00,601HO11670
37658,2019,7,B,2122414,1H8784,97112854,2013/8/7 00:00,4,216,,2018/12/14 00:00,2019/7/18 00:00,71,2019/7/19 00:00,2019/3/1 00:00,203HO01513,1,2017/12/9 00:00,2019/3/1 00:00,203HO01513
37659,2019,7,B,2122424,011HO09956,97112874,2013/9/13 00:00,4,77,,2019/5/2 00:00,2019/7/18 00:00,70,2019/7/22 00:00,2019/8/14 00:00,203HO03005,0,2018/1/14 00:00,2019/8/14 00:00,203HO03005
37660,2019,7,B,2122428,7H8361,111330,2013/9/26 00:00,4,133,,2019/3/7 00:00,2019/7/18 00:00,70,2019/7/22 00:00,2019/8/25 00:00,203HO03005,1,2018/2/20 00:00,2019/6/21 00:00,029HO17944
37661,2019,7,B,2122431,011HO09956,94115628,2013/10/7 00:00,3,207,,2018/12/23 00:00,2019/7/18 00:00,69,2019/7/22 00:00,2019/2/23 00:00,614HO07811,1,2018/1/29 00:00,2019/2/23 00:00,614HO07811
37662,2019,7,B,2122437,001HO08784,112998,2013/10/23 00:00,3,252,,2018/11/8 00:00,2019/7/18 00:00,69,2019/7/22 00:00,2018/12/28 00:00,203HO01513,1,2017/9/4 00:00,2018/12/28 00:00,203HO01513
37663,2019,7,B,2122445,29H13229,111458,2013/11/9 00:00,4,319,,2018/9/2 00:00,2019/7/18 00:00,68,2019/7/22 00:00,2019/6/2 00:00,029HO18438,3,2017/9/28 00:00,2018/11/3 00:00,203HO01513
37664,2019,7,B,2122450,200HO04779,99116268,2013/11/26 00:00,4,80,,2019/4/29 00:00,2019/7/18 00:00,68,2019/7/22 00:00,2019/9/23 00:00,203HO03005,1,2018/4/24 00:00,2019/6/22 00:00,001HO12927
37665,2019,7,B,2122451,001HO08784,113004,2013/11/29 00:00,3,303,,2018/9/18 00:00,2019/7/18 00:00,68,2019/7/22 00:00,2019/7/11 00:00,203HO01513,3,2017/9/29 00:00,2018/11/23 00:00,203HO01513
37666,2019,7,B,2127032,011HO10079,88111450,2013/1/17 00:00,4,136,,2019/3/4 00:00,2019/7/18 00:00,78,2019/7/19 00:00,2019/6/19 00:00,001HO12927,1,2017/2/2 00:00,2019/6/19 00:00,001HO12927
37667,2019,7,B,2127034,11H10079,98111401,2013/3/31 00:00,2,86,,2019/4/23 00:00,2019/7/18 00:00,76,2019/7/22 00:00,2019/8/5 00:00,203HO03005,1,2015/3/31 00:00,2019/7/5 00:00,029HO18438
37668,2019,7,B,2127037,501HO08778,3113996,2017/1/18 00:00,1,141,,2019/2/27 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/10/7 00:00,203HO03005,3,,2019/5/15 00:00,029HO18438
37669,2019,7,B,2127039,011HO11201,3114812,2017/1/18 00:00,1,273,,2018/10/18 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/9/13 00:00,203HO03005,1,,2019/1/4 00:00,203HO01513
37670,2019,7,B,2126913,005HO54423,3116747,2017/5/10 00:00,1,111,,2019/3/29 00:00,2019/7/18 00:00,26,2019/7/22 00:00,2019/6/21 00:00,029HO17944,1,,2019/6/21 00:00,029HO17944
37671,2019,7,B,2121427,011HO10079,111350,2012/9/12 00:00,3,403,,2018/6/10 00:00,2019/7/18 00:00,82,2019/7/19 00:00,2019/8/28 00:00,203HO03005,7,2016/8/8 00:00,2018/9/9 00:00,001HO12927
37672,2019,7,B,2121412,001HO09952,88110002,2012/9/7 00:00,5,38,,2019/6/10 00:00,2019/7/18 00:00,82,2019/7/22 00:00,,,0,2018/3/12 00:00,,
37673,2019,7,B,2121441,29H13660,95110516,2012/11/3 00:00,3,489,,2018/3/16 00:00,2019/7/18 00:00,80,2019/7/19 00:00,2019/1/28 00:00,501HO12927,4,2017/7/27 00:00,2018/3/22 00:00,001HO11048
37674,2019,8,A,2052064,,,2013/6/25 00:00,3,284,,2018/10/25 00:00,2019/8/5 00:00,74,2019/8/6 00:00,2019/2/3 00:00,551HO00657,3,2017/10/10 00:00,2018/11/26 00:00,509HO12026
37675,2019,8,A,2052073,,,2013/8/11 00:00,3,172,,2019/2/14 00:00,2019/8/5 00:00,72,2019/8/6 00:00,2019/4/10 00:00,551HO00687,1,2018/1/23 00:00,2019/4/10 00:00,551HO00687
37676,2019,8,A,2052070,,,2013/7/28 00:00,4,140,,2019/3/18 00:00,2019/8/5 00:00,73,2019/8/6 00:00,2019/6/16 00:00,551HO00681,1,2018/1/27 00:00,2019/6/16 00:00,551HO00681
37677,2019,8,A,2052071,,,2013/8/2 00:00,4,289,,2018/10/20 00:00,2019/8/5 00:00,72,2019/8/6 00:00,2019/3/15 00:00,007HO12901,1,2017/9/2 00:00,2019/3/15 00:00,007HO12901
37678,2019,8,A,2052066,,,2013/7/15 00:00,4,79,,2019/5/18 00:00,2019/8/5 00:00,73,2019/8/6 00:00,2019/10/31 00:00,501HO00687,1,2018/5/11 00:00,2019/8/5 00:00,551HO11314
37679,2019,8,A,2052067,,,2013/7/16 00:00,2,615,,2017/11/28 00:00,2019/8/5 00:00,73,2019/8/6 00:00,2019/8/6 00:00,501HO12658,8,2016/11/18 00:00,2018/1/7 00:00,614HO07276
37680,2019,8,A,2052065,,,2013/7/1 00:00,4,117,,2019/4/10 00:00,2019/8/5 00:00,73,2019/8/6 00:00,2019/10/15 00:00,501HO12434,0,2017/5/20 00:00,2019/8/6 00:00,501HO12434
37681,2019,8,A,2052074,,,2013/8/18 00:00,4,200,,2019/1/17 00:00,2019/8/5 00:00,72,2019/8/6 00:00,2019/4/20 00:00,551HO00687,1,2018/2/22 00:00,2019/4/20 00:00,551HO00687
37682,2019,8,B,2121427,011HO10079,111350,2012/9/12 00:00,3,436,,2018/6/10 00:00,2019/8/20 00:00,83,2019/8/21 00:00,2019/8/28 00:00,203HO03005,8,2016/8/8 00:00,2018/9/9 00:00,001HO12927
37683,2019,8,B,2121412,001HO09952,88110002,2012/9/7 00:00,5,71,,2019/6/10 00:00,2019/8/20 00:00,83,2019/8/21 00:00,,,0,2018/3/12 00:00,,
37684,2019,8,B,2121441,29H13660,95110516,2012/11/3 00:00,3,522,,2018/3/16 00:00,2019/8/20 00:00,81,2019/8/21 00:00,2019/1/28 00:00,501HO12927,4,2017/7/27 00:00,2018/3/22 00:00,001HO11048
37685,2019,8,B,2122338,1H8784,99116271,2012/12/28 00:00,5,158,,2019/3/15 00:00,2019/8/20 00:00,80,2019/8/21 00:00,2019/9/8 00:00,203HO03005,1,2018/1/10 00:00,2019/6/24 00:00,029HO17944
37686,2019,8,B,2122353,29H10124,99116339,2013/1/19 00:00,5,205,,2019/1/27 00:00,2019/8/20 00:00,79,2019/8/21 00:00,2019/8/15 00:00,203HO03005,3,2017/11/26 00:00,2019/4/30 00:00,523HO01513
37687,2019,8,B,2122356,029HO11993,98111282,2013/1/15 00:00,5,147,,2019/3/26 00:00,2019/8/20 00:00,79,2019/8/21 00:00,2019/5/27 00:00,029HO17944,1,2018/2/18 00:00,2019/5/27 00:00,029HO17944
37688,2019,8,B,2122358,1H8784,99111302,2013/1/18 00:00,3,30,,2019/7/21 00:00,2019/8/20 00:00,79,2019/8/21 00:00,,,0,2016/6/12 00:00,,
37689,2019,8,B,2122406,7H8361,98111315,2013/7/8 00:00,4,304,,2018/10/20 00:00,2019/8/20 00:00,73,2019/8/21 00:00,2019/9/29 00:00,203HO03005,3,2017/8/25 00:00,2019/1/31 00:00,203HO01513
37690,2019,8,B,2122410,29H11295,98111299,2013/7/19 00:00,4,91,,2019/5/21 00:00,2019/8/20 00:00,73,2019/8/21 00:00,2019/10/11 00:00,007HO14732,1,2017/10/15 00:00,2019/8/17 00:00,203HO03005
37691,2019,8,B,2122414,1H8784,97112854,2013/8/7 00:00,4,249,,2018/12/14 00:00,2019/8/20 00:00,72,2019/8/21 00:00,2019/3/1 00:00,203HO01513,1,2017/12/9 00:00,2019/3/1 00:00,203HO01513
37692,2019,8,B,2122424,011HO09956,97112874,2013/9/13 00:00,4,110,,2019/5/2 00:00,2019/8/20 00:00,71,2019/8/21 00:00,2019/8/14 00:00,203HO03005,1,2018/1/14 00:00,2019/8/14 00:00,203HO03005
37693,2019,8,B,2122428,7H8361,111330,2013/9/26 00:00,4,166,,2019/3/7 00:00,2019/8/20 00:00,71,2019/8/21 00:00,2019/8/25 00:00,203HO03005,2,2018/2/20 00:00,2019/6/21 00:00,029HO17944
37694,2019,8,B,2122430,011HO09956,98111419,2013/10/4 00:00,3,318,,2018/10/6 00:00,2019/8/20 00:00,70,2019/8/21 00:00,2019/4/27 00:00,029HO18438,2,2017/1/16 00:00,2019/4/6 00:00,029HO18438
37695,2019,8,B,2122431,011HO09956,94115628,2013/10/7 00:00,3,240,,2018/12/23 00:00,2019/8/20 00:00,70,2019/8/21 00:00,2019/2/23 00:00,614HO07811,1,2018/1/29 00:00,2019/2/23 00:00,614HO07811
37696,2019,8,B,2122433,001HO08784,112985,2013/10/10 00:00,4,226,,2019/1/6 00:00,2019/8/20 00:00,70,2019/8/21 00:00,2019/3/5 00:00,203HO01513,1,2018/1/13 00:00,2019/3/5 00:00,203HO01513
37697,2019,8,B,2122445,29H13229,111458,2013/11/9 00:00,4,352,,2018/9/2 00:00,2019/8/20 00:00,69,2019/8/21 00:00,2019/6/2 00:00,029HO18438,3,2017/9/28 00:00,2018/11/3 00:00,203HO01513
37698,2019,8,B,2122450,200HO04779,99116268,2013/11/26 00:00,4,113,,2019/4/29 00:00,2019/8/20 00:00,69,2019/8/21 00:00,2019/9/23 00:00,203HO03005,2,2018/4/24 00:00,2019/6/22 00:00,001HO12927
37699,2019,8,B,2122451,001HO08784,113004,2013/11/29 00:00,3,336,,2018/9/18 00:00,2019/8/20 00:00,69,2019/8/21 00:00,2019/7/11 00:00,203HO01513,3,2017/9/29 00:00,2018/11/23 00:00,203HO01513
37700,2019,8,B,2123503,001HO09952,88110007,2012/9/7 00:00,4,202,,2019/1/30 00:00,2019/8/20 00:00,83,2019/8/21 00:00,2019/8/30 00:00,203HO03005,3,2017/7/22 00:00,2019/4/2 00:00,203HO01513
37701,2019,8,B,2127034,11H10079,98111401,2013/3/31 00:00,2,119,,2019/4/23 00:00,2019/8/20 00:00,77,2019/8/21 00:00,2019/8/5 00:00,203HO03005,2,2015/3/31 00:00,2019/7/5 00:00,029HO18438
37702,2019,8,B,2127035,501HO08778,3117529,2017/1/16 00:00,1,118,,2019/4/24 00:00,2019/8/20 00:00,31,2019/8/21 00:00,2019/10/8 00:00,203HO03005,2,,2019/7/11 00:00,203HO01513
37703,2019,8,B,2127037,501HO08778,3113996,2017/1/18 00:00,1,174,,2019/2/27 00:00,2019/8/20 00:00,31,2019/8/21 00:00,2019/10/7 00:00,203HO03005,3,,2019/5/15 00:00,029HO18438
37704,2019,8,B,2126913,005HO54423,3116747,2017/5/10 00:00,1,144,,2019/3/29 00:00,2019/8/20 00:00,27,2019/8/21 00:00,2019/6/21 00:00,029HO17944,1,,2019/6/21 00:00,029HO17944
37705,2019,8,B,2126917,005HO54423,4110731,2017/5/12 00:00,1,133,,2019/4/9 00:00,2019/8/20 00:00,27,2019/8/21 00:00,2019/7/23 00:00,203HO03005,3,,2019/6/17 00:00,029HO17944
37706,2019,8,B,2126919,511HO11151,3117511,2017/5/16 00:00,1,136,,2019/4/6 00:00,2019/8/20 00:00,27,2019/8/21 00:00,2019/8/18 00:00,203HO03005,2,,2019/6/10 00:00,029HO17944
37707,2019,9,A,2052064,,,2013/6/25 00:00,3,311,,2018/10/25 00:00,2019/9/1 00:00,75,2019/9/4 00:00,2019/2/3 00:00,551HO00657,3,2017/10/10 00:00,2018/11/26 00:00,509HO12026
37708,2019,9,A,2052071,,,2013/8/2 00:00,4,316,,2018/10/20 00:00,2019/9/1 00:00,73,2019/9/4 00:00,2019/3/15 00:00,007HO12901,1,2017/9/2 00:00,2019/3/15 00:00,007HO12901
37709,2019,9,A,2052074,,,2013/8/18 00:00,4,227,,2019/1/17 00:00,2019/9/1 00:00,73,2019/9/4 00:00,2019/4/20 00:00,551HO00687,1,2018/2/22 00:00,2019/4/20 00:00,551HO00687
37710,2019,9,A,2052065,,,2013/7/1 00:00,4,144,,2019/4/10 00:00,2019/9/1 00:00,74,2019/9/4 00:00,2019/10/15 00:00,501HO12434,1,2017/5/20 00:00,2019/8/6 00:00,501HO12434
37711,2019,9,A,2052073,,,2013/8/11 00:00,4,14,,2019/8/18 00:00,2019/9/1 00:00,73,2019/9/4 00:00,2019/10/23 00:00,501HO00687,0,2019/2/14 00:00,2019/9/8 00:00,501HO12658
37712,2019,9,A,2052070,,,2013/7/28 00:00,4,167,,2019/3/18 00:00,2019/9/1 00:00,74,2019/9/4 00:00,2019/6/16 00:00,551HO00681,1,2018/1/27 00:00,2019/6/16 00:00,551HO00681
37713,2019,9,A,2052066,,,2013/7/15 00:00,4,106,,2019/5/18 00:00,2019/9/1 00:00,74,2019/9/4 00:00,2019/10/31 00:00,501HO00687,1,2018/5/11 00:00,2019/8/5 00:00,551HO11314
37714,2019,9,B,2122410,29H11295,98111299,2013/7/19 00:00,4,120,,2019/5/21 00:00,2019/9/18 00:00,74,2019/9/19 00:00,2019/10/11 00:00,007HO14732,1,2017/10/15 00:00,2019/8/17 00:00,203HO03005
37715,2019,9,B,2121412,001HO09952,88110002,2012/9/7 00:00,5,100,,2019/6/10 00:00,2019/9/18 00:00,84,2019/9/19 00:00,,,0,2018/3/12 00:00,,
37716,2019,9,B,2122424,011HO09956,97112874,2013/9/13 00:00,4,139,,2019/5/2 00:00,2019/9/18 00:00,72,2019/9/19 00:00,2019/8/14 00:00,203HO03005,1,2018/1/14 00:00,2019/8/14 00:00,203HO03005
37717,2019,9,B,2122445,29H13229,111458,2013/11/9 00:00,4,381,,2018/9/2 00:00,2019/9/18 00:00,70,2019/9/19 00:00,2019/6/2 00:00,029HO18438,3,2017/9/28 00:00,2018/11/3 00:00,203HO01513
37718,2019,9,B,2122353,29H10124,99116339,2013/1/19 00:00,5,234,,2019/1/27 00:00,2019/9/18 00:00,80,2019/9/19 00:00,2019/8/15 00:00,203HO03005,3,2017/11/26 00:00,2019/4/30 00:00,523HO01513
37719,2019,9,B,2122356,029HO11993,98111282,2013/1/15 00:00,5,176,,2019/3/26 00:00,2019/9/18 00:00,80,2019/9/19 00:00,2019/5/27 00:00,029HO17944,1,2018/2/18 00:00,2019/5/27 00:00,029HO17944
37720,2019,9,B,2122450,200HO04779,99116268,2013/11/26 00:00,4,142,,2019/4/29 00:00,2019/9/18 00:00,70,2019/9/19 00:00,2019/9/23 00:00,203HO03005,3,2018/4/24 00:00,2019/6/22 00:00,001HO12927
37721,2019,9,B,2122338,1H8784,99116271,2012/12/28 00:00,5,187,,2019/3/15 00:00,2019/9/18 00:00,81,2019/9/19 00:00,2019/9/8 00:00,203HO03005,2,2018/1/10 00:00,2019/6/24 00:00,029HO17944
37722,2019,9,B,2121420,11H10079,88110109,2012/9/11 00:00,5,17,,2019/9/1 00:00,2019/9/18 00:00,84,2019/9/19 00:00,,,0,2018/8/14 00:00,,
37723,2019,9,B,2122441,001HO08784,112989,2013/10/27 00:00,4,56,,2019/7/24 00:00,2019/9/18 00:00,71,2019/9/19 00:00,,,0,2018/5/29 00:00,,
37724,2019,9,B,2122430,011HO09956,98111419,2013/10/4 00:00,3,347,,2018/10/6 00:00,2019/9/18 00:00,71,2019/9/19 00:00,2019/4/27 00:00,029HO18438,2,2017/1/16 00:00,2019/4/6 00:00,029HO18438
37725,2019,9,B,2122364,29H10124,95110600,2013/2/3 00:00,4,40,,2019/8/9 00:00,2019/9/18 00:00,79,2019/9/19 00:00,,,0,2018/2/25 00:00,,
37726,2019,9,B,2122433,001HO08784,112985,2013/10/10 00:00,4,255,,2019/1/6 00:00,2019/9/18 00:00,71,2019/9/19 00:00,2019/3/5 00:00,203HO01513,1,2018/1/13 00:00,2019/3/5 00:00,203HO01513
37727,2019,9,B,2122370,1H8784,98111316,2013/2/16 00:00,5,12,,2019/9/6 00:00,2019/9/18 00:00,79,2019/9/19 00:00,,,0,2018/7/7 00:00,,
37728,2019,9,B,2122451,001HO08784,113004,2013/11/29 00:00,3,365,,2018/9/18 00:00,2019/9/18 00:00,70,2019/9/19 00:00,2019/7/11 00:00,203HO01513,3,2017/9/29 00:00,2018/11/23 00:00,203HO01513
37729,2019,9,B,2122414,1H8784,97112854,2013/8/7 00:00,4,278,,2018/12/14 00:00,2019/9/18 00:00,73,2019/9/19 00:00,2019/3/1 00:00,203HO01513,1,2017/12/9 00:00,2019/3/1 00:00,203HO01513
37730,2019,9,B,2122406,7H8361,98111315,2013/7/8 00:00,4,333,,2018/10/20 00:00,2019/9/18 00:00,74,2019/9/19 00:00,2019/9/29 00:00,203HO03005,3,2017/8/25 00:00,2019/1/31 00:00,203HO01513
37731,2019,9,B,2122431,011HO09956,94115628,2013/10/7 00:00,3,269,,2018/12/23 00:00,2019/9/18 00:00,71,2019/9/19 00:00,2019/2/23 00:00,614HO07811,1,2018/1/29 00:00,2019/2/23 00:00,614HO07811
37732,2019,9,B,2122428,7H8361,111330,2013/9/26 00:00,4,195,,2019/3/7 00:00,2019/9/18 00:00,72,2019/9/19 00:00,2019/8/25 00:00,203HO03005,3,2018/2/20 00:00,2019/6/21 00:00,029HO17944
37733,2019,9,B,2122358,1H8784,99111302,2013/1/18 00:00,3,59,,2019/7/21 00:00,2019/9/18 00:00,80,2019/9/19 00:00,,,0,2016/6/12 00:00,,
37734,2019,9,B,2126919,511HO11151,3117511,2017/5/16 00:00,1,165,,2019/4/6 00:00,2019/9/18 00:00,28,2019/9/19 00:00,2019/8/18 00:00,203HO03005,2,,2019/6/10 00:00,029HO17944
37735,2019,9,B,2127037,501HO08778,3113996,2017/1/18 00:00,1,203,,2019/2/27 00:00,2019/9/18 00:00,32,2019/9/19 00:00,2019/10/7 00:00,203HO03005,4,,2019/5/15 00:00,029HO18438
37736,2019,9,B,2123503,001HO09952,88110007,2012/9/7 00:00,4,231,,2019/1/30 00:00,2019/9/18 00:00,84,2019/9/19 00:00,2019/8/30 00:00,203HO03005,4,2017/7/22 00:00,2019/4/2 00:00,203HO01513
37737,2019,9,B,2127035,501HO08778,3117529,2017/1/16 00:00,1,147,,2019/4/24 00:00,2019/9/18 00:00,32,2019/9/19 00:00,2019/10/8 00:00,203HO03005,3,,2019/7/11 00:00,203HO01513
37738,2019,9,B,2126913,005HO54423,3116747,2017/5/10 00:00,1,173,,2019/3/29 00:00,2019/9/18 00:00,28,2019/9/19 00:00,2019/6/21 00:00,029HO17944,1,,2019/6/21 00:00,029HO17944
37739,2019,9,B,2127034,11H10079,98111401,2013/3/31 00:00,2,148,,2019/4/23 00:00,2019/9/18 00:00,78,2019/9/19 00:00,2019/8/5 00:00,203HO03005,2,2015/3/31 00:00,2019/7/5 00:00,029HO18438
37740,2019,10,A,2052065,,,2013/7/1 00:00,4,180,,2019/4/10 00:00,2019/10/7 00:00,75,2019/10/8 00:00,2019/10/15 00:00,501HO12434,1,2017/5/20 00:00,2019/8/6 00:00,501HO12434
37741,2019,10,A,2052066,,,2013/7/15 00:00,4,142,,2019/5/18 00:00,2019/10/7 00:00,75,2019/10/8 00:00,2019/10/31 00:00,501HO00687,2,2018/5/11 00:00,2019/8/5 00:00,551HO11314
37742,2019,10,A,2052070,,,2013/7/28 00:00,4,203,,2019/3/18 00:00,2019/10/7 00:00,75,2019/10/8 00:00,2019/6/16 00:00,551HO00681,1,2018/1/27 00:00,2019/6/16 00:00,551HO00681
37743,2019,10,A,2052073,,,2013/8/11 00:00,4,50,,2019/8/18 00:00,2019/10/7 00:00,74,2019/10/8 00:00,2019/10/23 00:00,501HO00687,1,2019/2/14 00:00,2019/9/8 00:00,501HO12658
37744,2019,10,A,2052074,,,2013/8/18 00:00,4,263,,2019/1/17 00:00,2019/10/7 00:00,74,2019/10/8 00:00,2019/4/20 00:00,551HO00687,1,2018/2/22 00:00,2019/4/20 00:00,551HO00687
37745,2019,10,B,2122338,1H8784,99116271,2012/12/28 00:00,5,222,,2019/3/15 00:00,2019/10/23 00:00,82,2019/10/24 00:00,2019/9/8 00:00,203HO03005,2,2018/1/10 00:00,2019/6/24 00:00,029HO17944
37746,2019,10,B,2122353,29H10124,99116339,2013/1/19 00:00,5,269,,2019/1/27 00:00,2019/10/23 00:00,81,2019/10/24 00:00,2019/8/15 00:00,203HO03005,3,2017/11/26 00:00,2019/4/30 00:00,523HO01513
37747,2019,10,B,2122356,029HO11993,98111282,2013/1/15 00:00,5,211,,2019/3/26 00:00,2019/10/23 00:00,81,2019/10/24 00:00,2019/5/27 00:00,029HO17944,1,2018/2/18 00:00,2019/5/27 00:00,029HO17944
37748,2019,10,B,2122364,29H10124,95110600,2013/2/3 00:00,4,75,,2019/8/9 00:00,2019/10/23 00:00,80,2019/10/24 00:00,,,0,2018/2/25 00:00,,
37749,2019,10,B,2122370,1H8784,98111316,2013/2/16 00:00,5,47,,2019/9/6 00:00,2019/10/23 00:00,80,2019/10/24 00:00,,,0,2018/7/7 00:00,,
37750,2019,10,B,2122406,7H8361,98111315,2013/7/8 00:00,4,368,,2018/10/20 00:00,2019/10/23 00:00,75,2019/10/24 00:00,2019/9/29 00:00,203HO03005,4,2017/8/25 00:00,2019/1/31 00:00,203HO01513
37751,2019,10,B,2122410,29H11295,98111299,2013/7/19 00:00,4,155,,2019/5/21 00:00,2019/10/23 00:00,75,2019/10/24 00:00,2019/10/11 00:00,007HO14732,2,2017/10/15 00:00,2019/8/17 00:00,203HO03005
37752,2019,10,B,2122424,011HO09956,97112874,2013/9/13 00:00,4,174,,2019/5/2 00:00,2019/10/23 00:00,73,2019/10/24 00:00,2019/8/14 00:00,203HO03005,1,2018/1/14 00:00,2019/8/14 00:00,203HO03005
37753,2019,10,B,2122428,7H8361,111330,2013/9/26 00:00,4,230,,2019/3/7 00:00,2019/10/23 00:00,73,2019/10/24 00:00,2019/8/25 00:00,203HO03005,3,2018/2/20 00:00,2019/6/21 00:00,029HO17944
37754,2019,10,B,2122430,011HO09956,98111419,2013/10/4 00:00,3,382,,2018/10/6 00:00,2019/10/23 00:00,72,2019/10/24 00:00,2019/4/27 00:00,029HO18438,2,2017/1/16 00:00,2019/4/6 00:00,029HO18438
37755,2019,10,B,2122437,001HO08784,112998,2013/10/23 00:00,4,24,,2019/9/29 00:00,2019/10/23 00:00,72,2019/10/24 00:00,,,0,2018/11/8 00:00,,
37756,2019,10,B,2122444,011HO09956,99116341,2013/11/5 00:00,4,23,,2019/9/30 00:00,2019/10/23 00:00,71,2019/10/24 00:00,,,0,2018/8/19 00:00,,
37757,2019,10,B,2122450,200HO04779,99116268,2013/11/26 00:00,4,177,,2019/4/29 00:00,2019/10/23 00:00,71,2019/10/24 00:00,2019/9/23 00:00,203HO03005,4,2018/4/24 00:00,2019/6/22 00:00,001HO12927
37758,2019,10,B,2123503,001HO09952,88110007,2012/9/7 00:00,4,266,,2019/1/30 00:00,2019/10/23 00:00,85,2019/10/24 00:00,2019/8/30 00:00,203HO03005,4,2017/7/22 00:00,2019/4/2 00:00,203HO01513
37759,2019,10,B,2121427,011HO10079,111350,2012/9/12 00:00,3,500,,2018/6/10 00:00,2019/10/23 00:00,85,2019/10/24 00:00,2019/8/28 00:00,203HO03005,9,2016/8/8 00:00,2018/9/9 00:00,001HO12927
37760,2019,10,B,2121420,11H10079,88110109,2012/9/11 00:00,5,52,,2019/9/1 00:00,2019/10/23 00:00,85,2019/10/24 00:00,,,0,2018/8/14 00:00,,
37761,2019,10,B,2127034,11H10079,98111401,2013/3/31 00:00,2,183,,2019/4/23 00:00,2019/10/23 00:00,79,2019/10/24 00:00,2019/8/5 00:00,203HO03005,2,2015/3/31 00:00,2019/7/5 00:00,029HO18438
37762,2019,10,B,2127035,501HO08778,3117529,2017/1/16 00:00,1,182,,2019/4/24 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/8 00:00,203HO03005,4,,2019/7/11 00:00,203HO01513
37763,2019,10,B,2127037,501HO08778,3113996,2017/1/18 00:00,1,238,,2019/2/27 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/10/7 00:00,203HO03005,5,,2019/5/15 00:00,029HO18438
37764,2019,10,B,2126913,005HO54423,3116747,2017/5/10 00:00,1,208,,2019/3/29 00:00,2019/10/23 00:00,29,2019/10/24 00:00,2019/6/21 00:00,029HO17944,1,,2019/6/21 00:00,029HO17944
